Kluyveromyces marxianus, fungi
Kockovaella imperatae, fungi
Komagataella phaffii, fungi
Kuraishia capsulata, fungi
Kwoniella bestiolae, fungi
Kwoniella dejecticola, fungi
Kwoniella mangrovensis, fungi
Kwoniella pini, fungi
Kwoniella shandongensis, fungi
Laccaria bicolor, fungi
Lachancea lanzarotensis, fungi
Lachancea thermotolerans, fungi
Lachnellula hyalina, fungi
Laetiporus sulphureus, fungi
Lasiodiplodia theobromae, fungi
Leptosphaeria maculans, fungi
Letharia columbiana, fungi
Letharia lupina, fungi
Linderina pennispora, fungi
Lindgomyces ingoldianus, fungi
Lobosporangium transversale, fungi
Lodderomyces elongisporus, fungi
Macroventuria anomochaeta, fungi
Malassezia globosa, fungi
Malassezia pachydermatis, fungi
Malassezia restricta, fungi
Malassezia sympodialis, fungi
Marasmius oreades, fungi
Marssonina brunnea, fungi
Meira miltonrushii, fungi
Melampsora larici-populina, fungi
Metarhizium acridum, fungi
Metarhizium album, fungi
Metarhizium brunneum, fungi
Metarhizium majus, fungi
Metarhizium robertsii, fungi
Metschnikowia bicuspidata, fungi
Meyerozyma guilliermondii, fungi
Microsporum canis, fungi
Millerozyma farinosa, fungi
Mitosporidium daphniae, fungi
Mixia osmundae, fungi
Moesziomyces antarcticus, fungi
Mollisia scopiformis, fungi
Moniliophthora perniciosa, fungi
Moniliophthora roreri, fungi
Morchella sextelata, fungi
Mycena indigotica, fungi
Mytilinidion resinicola, fungi
Nannizzia gypsea, fungi
Naumovozyma castellii, fungi
Naumovozyma dairenensis, fungi
Nematocida parisii, fungi
Neofusicoccum parvum, fungi
Neohortaea acidophila, fungi
Neurospora crassa, fungi
Neurospora tetrasperma, fungi
Nosema ceranae, fungi
Ogataea angusta, fungi
Ogataea haglerorum, fungi
Ogataea parapolymorpha, fungi
Ogataea polymorpha, fungi
Orbilia oligospora, fungi
Ordospora colligata, fungi
Paecilomyces variotii, fungi
Paracoccidioides brasiliensis, fungi
Paracoccidioides lutzii, fungi
Paraphaeosphaeria sporulosa, fungi
Parastagonospora nodorum, fungi
Penicilliopsis zonata, fungi
Penicillium arizonense, fungi
Penicillium digitatum, fungi
Penicillium expansum, fungi
Penicillium griseofulvum, fungi
Penicillium roqueforti, fungi
Penicillium rubens, fungi
Penicillium solitum, fungi
Pestalotiopsis fici, fungi
Phaeoacremonium minimum, fungi
Phanerochaete carnosa, fungi
Phialemoniopsis curvata, fungi
Phialophora attinorum, fungi
Phycomyces blakesleeanus, fungi
Pichia kudriavzevii, fungi
Pichia membranifaciens, fungi
Pleurotus ostreatus, fungi
Pneumocystis carinii, fungi
Pneumocystis jirovecii, fungi
Pneumocystis murina, fungi
Pochonia chlamydosporia, fungi
Podospora anserina, fungi
Postia placenta, fungi
Protomyces lactucae-debilis, fungi
Pseudocercospora fijiensis, fungi
Pseudogymnoascus destructans, fungi
Pseudogymnoascus verrucosus, fungi
Pseudomassariella vexata, fungi
Pseudomicrostroma glucosiphilum, fungi
Pseudovirgaria hyperparasitica, fungi
Pseudozyma flocculosa, fungi
Pseudozyma hubeiensis, fungi
Puccinia graminis, fungi
Punctularia strigosozonata, fungi
Purpureocillium lilacinum, fungi
Pyrenophora teres, fungi
Pyrenophora tritici-repentis, fungi
Pyricularia grisea, fungi
Pyricularia oryzae, fungi
Pyricularia pennisetigena, fungi
Ramularia collo-cygni, fungi
Rasamsonia emersonii, fungi
Rhinocladiella mackenziei, fungi
Rhizoctonia solani, fungi
Rhizophagus irregularis, fungi
Rhizopus microsporus, fungi
Rhodotorula graminis, fungi
Rhodotorula toruloides, fungi
Saccharomyces arboricola, fungi
Saccharomyces cerevisiae, fungi
Saccharomyces eubayanus, fungi
Saccharomyces paradoxus, fungi
Saitoella complicata, fungi
Saprochaete ingens, fungi
Scedosporium apiospermum, fungi
Scheffersomyces spartinae, fungi
Scheffersomyces stipitis, fungi
Schizophyllum commune, fungi
Schizosaccharomyces cryophilus, fungi
Schizosaccharomyces japonicus, fungi
Schizosaccharomyces octosporus, fungi
Schizosaccharomyces pombe, fungi
Sclerotinia sclerotiorum, fungi
Serpula lacrymans, fungi
Sodiomyces alkalinus, fungi
Sordaria macrospora, fungi
Sparassis crispa, fungi
Spathaspora passalidarum, fungi
Sphaerulina musiva, fungi
Spizellomyces punctatus, fungi
Sporisorium graminicola, fungi
Sporothrix brasiliensis, fungi
Sporothrix schenckii, fungi
Stereum hirsutum, fungi
Sugiyamaella lignohabitans, fungi
Suhomyces tanzawaensis, fungi
Suillus bovinus, fungi
Suillus clintonianus, fungi
Suillus discolor, fungi
Suillus fuscotomentosus, fungi
Suillus paluster, fungi
Suillus plorans, fungi
Suillus subalutaceus, fungi
Suillus subaureus, fungi
Synchytrium microbalum, fungi
Talaromyces amestolkiae, fungi
Talaromyces atroroseus, fungi
Talaromyces marneffei, fungi
Talaromyces rugulosus, fungi
Talaromyces stipitatus, fungi
Tetrapisispora blattae, fungi
Tetrapisispora phaffii, fungi
Thermothelomyces thermophilus, fungi
Thermothielavioides terrestris, fungi
Tilletiaria anomala, fungi
Tilletiopsis washingtonensis, fungi
Torulaspora delbrueckii, fungi
Torulaspora globosa, fungi
Trametes versicolor, fungi
Trematosphaeria pertusa, fungi
Tremella mesenterica, fungi
Trichoderma asperellum, fungi
Trichoderma atroviride, fungi
Trichoderma citrinoviride, fungi
Trichoderma gamsii, fungi
Trichoderma harzianum, fungi
Trichoderma reesei, fungi
Trichoderma virens, fungi
Trichophyton benhamiae, fungi
Trichophyton rubrum, fungi
Trichophyton verrucosum, fungi
Trichosporon asahii, fungi
Tuber melanosporum, fungi
Uncinocarpus reesii, fungi
Ustilaginoidea virens, fungi
Ustilago hordei, fungi
Ustilago maydis, fungi
Vanderwaltozyma polyspora, fungi
Vavraia culicis, fungi
Venustampulla echinocandica, fungi
Verruconis gallopava, fungi
Verticillium alfalfae, fungi
Verticillium dahliae, fungi
Verticillium nonalfalfae, fungi
Vittaforma corneae, fungi
Wallemia ichthyophaga, fungi
Wallemia mellicola, fungi
Westerdykella ornata, fungi
Wickerhamiella sorbophila, fungi
Wickerhamomyces anomalus, fungi
Wickerhamomyces ciferrii, fungi
Xylona heveae, fungi
Yamadazyma tenuis, fungi
Yarrowia lipolytica, fungi
Zasmidium cellare, fungi
Zygosaccharomyces rouxii, fungi
Zygotorulaspora mrakii, fungi
Zymoseptoria tritici, fungi
 Candida auris, fungi
 Candida duobushaemulonis, fungi
 Candida glabrata, fungi
 Candida haemuloni, fungi
 Candida pseudohaemulonii, fungi
Acanthaster planci, invertebrate
Acromyrmex echinatior, invertebrate
Acropora digitifera, invertebrate
Acropora millepora, invertebrate
Actinia tenebrosa, invertebrate
Acyrthosiphon pisum, invertebrate
Aedes aegypti, invertebrate
Aedes albopictus, invertebrate
Aethina tumida, invertebrate
Agrilus planipennis, invertebrate
Amphibalanus amphitrite, invertebrate
Amphimedon queenslandica, invertebrate
Amyelois transitella, invertebrate
Anneissia japonica, invertebrate
Anopheles albimanus, invertebrate
Anopheles arabiensis, invertebrate
Anopheles coluzzii, invertebrate
Anopheles gambiae, invertebrate
Anopheles merus, invertebrate
Anopheles stephensi, invertebrate
Anoplophora glabripennis, invertebrate
Aphidius gifuensis, invertebrate
Aphis gossypii, invertebrate
Apis cerana, invertebrate
Apis dorsata, invertebrate
Apis florea, invertebrate
Apis laboriosa, invertebrate
Apis mellifera, invertebrate
Aplysia californica, invertebrate
Aricia agestis, invertebrate
Asterias rubens, invertebrate
Athalia rosae, invertebrate
Atta cephalotes, invertebrate
Atta colombica, invertebrate
Bactrocera dorsalis, invertebrate
Bactrocera latifrons, invertebrate
Bactrocera oleae, invertebrate
Bactrocera tryoni, invertebrate
Belonocnema kinseyi, invertebrate
Belonocnema treatae, invertebrate
Bemisia tabaci, invertebrate
Bicyclus anynana, invertebrate
Biomphalaria glabrata, invertebrate
Bombus bifarius, invertebrate
Bombus impatiens, invertebrate
Bombus pyrosoma, invertebrate
Bombus terrestris, invertebrate
Bombus vancouverensis, invertebrate
Bombus vosnesenskii, invertebrate
Bombyx mandarina, invertebrate
Bombyx mori, invertebrate
Bradysia coprophila, invertebrate
Branchiostoma belcheri, invertebrate
Branchiostoma floridae, invertebrate
Brugia malayi, invertebrate
Caenorhabditis briggsae, invertebrate
Caenorhabditis elegans, invertebrate
Caenorhabditis remanei, invertebrate
Camponotus floridanus, invertebrate
Capsaspora owczarzaki, invertebrate
Centruroides sculpturatus, invertebrate
Cephus cinctus, invertebrate
Ceratina calcarata, invertebrate
Ceratitis capitata, invertebrate
Ceratosolen solmsi, invertebrate
Chelonus insularis, invertebrate
Chrysoperla carnea, invertebrate
Cimex lectularius, invertebrate
Ciona intestinalis, invertebrate
Coccinella septempunctata, invertebrate
Colletes gigas, invertebrate
Contarinia nasturtii, invertebrate
Copidosoma floridanum, invertebrate
Cotesia glomerata, invertebrate
Crassostrea gigas, invertebrate
Crassostrea virginica, invertebrate
Cryptotermes secundus, invertebrate
Ctenocephalides felis, invertebrate
Culex pipiens, invertebrate
Culex quinquefasciatus, invertebrate
Cyphomyrmex costatus, invertebrate
Danaus plexippus, invertebrate
Daphnia magna, invertebrate
Dendroctonus ponderosae, invertebrate
Dendronephthya gigantea, invertebrate
Dermacentor silvarum, invertebrate
Dermatophagoides pteronyssinus, invertebrate
Diabrotica virgifera, invertebrate
Diachasma alloeum, invertebrate
Diaphorina citri, invertebrate
Dinoponera quadriceps, invertebrate
Diuraphis noxia, invertebrate
Drosophila albomicans, invertebrate
Drosophila ananassae, invertebrate
Drosophila arizonae, invertebrate
Drosophila biarmipes, invertebrate
Drosophila bipectinata, invertebrate
Drosophila busckii, invertebrate
Drosophila elegans, invertebrate
Drosophila erecta, invertebrate
Drosophila eugracilis, invertebrate
Drosophila ficusphila, invertebrate
Drosophila grimshawi, invertebrate
Drosophila guanche, invertebrate
Drosophila hydei, invertebrate
Drosophila innubila, invertebrate
Drosophila kikkawai, invertebrate
Drosophila mauritiana, invertebrate
Drosophila melanogaster, invertebrate
Drosophila miranda, invertebrate
Drosophila mojavensis, invertebrate
Drosophila navojoa, invertebrate
Drosophila novamexicana, invertebrate
Drosophila obscura, invertebrate
Drosophila persimilis, invertebrate
Drosophila pseudoobscura, invertebrate
Drosophila rhopaloa, invertebrate
Drosophila santomea, invertebrate
Drosophila sechellia, invertebrate
Drosophila serrata, invertebrate
Drosophila simulans, invertebrate
Drosophila subobscura, invertebrate
Drosophila subpulchrella, invertebrate
Drosophila suzukii, invertebrate
Drosophila takahashii, invertebrate
Drosophila teissieri, invertebrate
Drosophila virilis, invertebrate
Drosophila willistoni, invertebrate
Drosophila yakuba, invertebrate
Dufourea novaeangliae, invertebrate
Echinococcus granulosus, invertebrate
Eufriesea mexicana, invertebrate
Eurytemora affinis, invertebrate
Exaiptasia diaphana, invertebrate
Folsomia candida, invertebrate
Fonticula alba, invertebrate
Fopius arisanus, invertebrate
Formica exsecta, invertebrate
Frankliniella occidentalis, invertebrate
Frieseomelitta varia, invertebrate
Galendromus occidentalis, invertebrate
Galleria mellonella, invertebrate
Gigantopelta aegis, invertebrate
Glossina fuscipes, invertebrate
Habropoda laboriosa, invertebrate
Halyomorpha halys, invertebrate
Harpegnathos saltator, invertebrate
Helicoverpa armigera, invertebrate
Helobdella robusta, invertebrate
Hermetia illucens, invertebrate
Homarus americanus, invertebrate
Hyalella azteca, invertebrate
Hydra vulgaris, invertebrate
Hyposmocoma kahamanoa, invertebrate
Ixodes scapularis, invertebrate
Lepeophtheirus salmonis, invertebrate
Leptinotarsa decemlineata, invertebrate
Leptopilina heterotoma, invertebrate
Limulus polyphemus, invertebrate
Linepithema humile, invertebrate
Lingula anatina, invertebrate
Loa loa, invertebrate
Lottia gigantea, invertebrate
Lucilia cuprina, invertebrate
Lucilia sericata, invertebrate
Lytechinus variegatus, invertebrate
Manduca sexta, invertebrate
Maniola hyperantus, invertebrate
Megachile rotundata, invertebrate
Megalopta genalis, invertebrate
Melanaphis sacchari, invertebrate
Microplitis demolitor, invertebrate
Mizuhopecten yessoensis, invertebrate
Monomorium pharaonis, invertebrate
Monosiga brevicollis, invertebrate
Musca domestica, invertebrate
Myzus persicae, invertebrate
Nasonia vitripennis, invertebrate
Necator americanus, invertebrate
Nematostella vectensis, invertebrate
Neodiprion lecontei, invertebrate
Nicrophorus vespilloides, invertebrate
Nilaparvata lugens, invertebrate
Nomia melanderi, invertebrate
Nylanderia fulva, invertebrate
Octopus bimaculoides, invertebrate
Octopus sinensis, invertebrate
Octopus vulgaris, invertebrate
Odontomachus brunneus, invertebrate
Onthophagus taurus, invertebrate
Ooceraea biroi, invertebrate
Opisthorchis viverrini, invertebrate
Orbicella faveolata, invertebrate
Orussus abietinus, invertebrate
Osmia bicornis, invertebrate
Osmia lignaria, invertebrate
Ostrinia furnacalis, invertebrate
Papilio machaon, invertebrate
Papilio polytes, invertebrate
Papilio xuthus, invertebrate
Pararge aegeria, invertebrate
Parasteatoda tepidariorum, invertebrate
Patiria miniata, invertebrate
Pecten maximus, invertebrate
Pediculus humanus, invertebrate
Penaeus japonicus, invertebrate
Penaeus monodon, invertebrate
Penaeus vannamei, invertebrate
Photinus pyralis, invertebrate
Pieris rapae, invertebrate
Plutella xylostella, invertebrate
Pocillopora damicornis, invertebrate
Pogonomyrmex barbatus, invertebrate
Polistes canadensis, invertebrate
Polistes dominula, invertebrate
Polistes fuscatus, invertebrate
Pollicipes pollicipes, invertebrate
Pomacea canaliculata, invertebrate
Priapulus caudatus, invertebrate
Pseudomyrmex gracilis, invertebrate
Rhagoletis pomonella, invertebrate
Rhagoletis zephyria, invertebrate
Rhipicephalus microplus, invertebrate
Rhipicephalus sanguineus, invertebrate
Rhopalosiphum maidis, invertebrate
Saccoglossus kowalevskii, invertebrate
Salpingoeca rosetta, invertebrate
Scaptodrosophila lebanonensis, invertebrate
Schistosoma haematobium, invertebrate
Schistosoma mansoni, invertebrate
Sipha flava, invertebrate
Sitophilus oryzae, invertebrate
Solenopsis invicta, invertebrate
Sphaeroforma arctica, invertebrate
Spodoptera frugiperda, invertebrate
Spodoptera litura, invertebrate
Stegodyphus dumicola, invertebrate
Stomoxys calcitrans, invertebrate
Strongylocentrotus purpuratus, invertebrate
Strongyloides ratti, invertebrate
Styela clava, invertebrate
Stylophora pistillata, invertebrate
Teleopsis dalmanni, invertebrate
Temnothorax curvispinosus, invertebrate
Tetranychus urticae, invertebrate
Thrips palmi, invertebrate
Trachymyrmex cornetzi, invertebrate
Trachymyrmex septentrionalis, invertebrate
Trachymyrmex zeteki, invertebrate
Tribolium castaneum, invertebrate
Tribolium madens, invertebrate
Trichinella spiralis, invertebrate
Trichogramma pretiosum, invertebrate
Trichoplax adhaerens, invertebrate
Trichoplusia ni, invertebrate
Vanessa tameamea, invertebrate
Varroa destructor, invertebrate
Varroa jacobsoni, invertebrate
Venturia canescens, invertebrate
Vespa mandarinia, invertebrate
Vespula pensylvanica, invertebrate
Vollenhovia emeryi, invertebrate
Wasmannia auropunctata, invertebrate
Zerene cesonia, invertebrate
Zeugodacus cucurbitae, invertebrate
Zootermopsis nevadensis, invertebrate
Abrus precatorius, plant
Aegilops tauschii, plant
Amborella trichopoda, plant
Ananas comosus, plant
Arabidopsis lyrata, plant
Arabidopsis thaliana, plant
Arachis duranensis, plant
Arachis hypogaea, plant
Arachis ipaensis, plant
Asparagus officinalis, plant
Auxenochlorella protothecoides, plant
Bathycoccus prasinos, plant
Benincasa hispida, plant
Beta vulgaris, plant
Brachypodium distachyon, plant
Brassica napus, plant
Brassica oleracea, plant
Brassica rapa, plant
Cajanus cajan, plant
Camelina sativa, plant
Camellia sinensis, plant
Cannabis sativa, plant
Capsella rubella, plant
Capsicum annuum, plant
Carica papaya, plant
Carya illinoinensis, plant
Chenopodium quinoa, plant
Chlamydomonas reinhardtii, plant
Chlorella variabilis, plant
Chondrus crispus, plant
Cicer arietinum, plant
Citrus clementina, plant
Citrus sinensis, plant
Coccomyxa subellipsoidea, plant
Coffea arabica, plant
Coffea eugenioides, plant
Cucumis melo, plant
Cucumis sativus, plant
Cucurbita maxima, plant
Cucurbita moschata, plant
Cucurbita pepo, plant
Cyanidioschyzon merolae, plant
Cynara cardunculus, plant
Daucus carota, plant
Dendrobium catenatum, plant
Dendrobium officinale, plant
Dioscorea cayenensis, plant
Durio zibethinus, plant
Elaeis guineensis, plant
Erigeron canadensis, plant
Erythranthe guttata, plant
Eucalyptus grandis, plant
Eutrema salsugineum, plant
Fragaria vesca, plant
Galdieria sulphuraria, plant
Glycine max, plant
Glycine soja, plant
Gossypium arboreum, plant
Gossypium hirsutum, plant
Gossypium raimondii, plant
Helianthus annuus, plant
Herrania umbratica, plant
Hevea brasiliensis, plant
Hibiscus syriacus, plant
Ipomoea nil, plant
Ipomoea triloba, plant
Jatropha curcas, plant
Juglans microcarpa x Juglans regia, plant
Juglans regia, plant
Lactuca sativa, plant
Lupinus angustifolius, plant
Macadamia integrifolia, plant
Malus domestica, plant
Mangifera indica, plant
Manihot esculenta, plant
Medicago truncatula, plant
Micromonas commoda, plant
Micromonas pusilla, plant
Momordica charantia, plant
Monoraphidium neglectum, plant
Morus notabilis, plant
Musa acuminata, plant
Nelumbo nucifera, plant
Nicotiana attenuata, plant
Nicotiana sylvestris, plant
Nicotiana tabacum, plant
Nicotiana tomentosiformis, plant
Nymphaea colorata, plant
Olea europaea, plant
Oryza brachyantha, plant
Oryza sativa, plant
Ostreococcus sp. lucimarinus , plant
Ostreococcus tauri, plant
Panicum hallii, plant
Panicum virgatum, plant
Papaver somniferum, plant
Phalaenopsis equestris, plant
Phaseolus vulgaris, plant
Phoenix dactylifera, plant
Physcomitrium patens, plant
Pistacia vera, plant
Populus alba, plant
Populus euphratica, plant
Populus trichocarpa, plant
Prosopis alba, plant
Prunus avium, plant
Prunus dulcis, plant
Prunus mume, plant
Prunus persica, plant
Punica granatum, plant
Pyrus x bretschneideri, plant
Quercus lobata, plant
Quercus suber, plant
Raphanus sativus, plant
Rhodamnia argentea, plant
Ricinus communis, plant
Rosa chinensis, plant
Salvia splendens, plant
Selaginella moellendorffii, plant
Sesamum indicum, plant
Setaria italica, plant
Setaria viridis, plant
Solanum lycopersicum, plant
Solanum pennellii, plant
Solanum tuberosum, plant
Sorghum bicolor, plant
Spinacia oleracea, plant
Syzygium oleosum, plant
Tarenaya hassleriana, plant
Telopea speciosissima, plant
Theobroma cacao, plant
Tripterygium wilfordii, plant
Triticum aestivum, plant
Triticum dicoccoides, plant
Vigna angularis, plant
Vigna radiata, plant
Vigna unguiculata, plant
Vitis riparia, plant
Vitis vinifera, plant
Volvox carteri, plant
Zea mays, plant
Zingiber officinale, plant
Ziziphus jujuba, plant
Acanthamoeba castellanii, protozoa
Acytostelium subglobosum, protozoa
Aphanomyces astaci, protozoa
Aphanomyces invadans, protozoa
Aureococcus anophagefferens, protozoa
Babesia bigemina, protozoa
Babesia bovis, protozoa
Babesia microti, protozoa
Babesia ovata, protozoa
Babesia sp. Xinjiang, protozoa
Besnoitia besnoiti, protozoa
Bigelowiella natans, protozoa
Blastocystis hominis, protozoa
Blastocystis sp. subtype 4, protozoa
Cavenderia fasciculata, protozoa
Cryptomonas paramecium, protozoa
Cryptosporidium hominis, protozoa
Cryptosporidium muris, protozoa
Cryptosporidium parvum, protozoa
Cryptosporidium ubiquitum, protozoa
Cyclospora cayetanensis, protozoa
Dictyostelium discoideum, protozoa
Dictyostelium purpureum, protozoa
Eimeria acervulina, protozoa
Eimeria maxima, protozoa
Eimeria mitis, protozoa
Eimeria necatrix, protozoa
Eimeria tenella, protozoa
Emiliania huxleyi, protozoa
Entamoeba dispar, protozoa
Entamoeba histolytica, protozoa
Entamoeba invadens, protozoa
Entamoeba nuttalli, protozoa
Giardia intestinalis, protozoa
Gregarina niphandrodes, protozoa
Guillardia theta, protozoa
Hammondia hammondi, protozoa
Hemiselmis andersenii, protozoa
Heterostelium album, protozoa
Ichthyophthirius multifiliis, protozoa
Leishmania braziliensis, protozoa
Leishmania donovani, protozoa
Leishmania infantum, protozoa
Leishmania major, protozoa
Leishmania mexicana, protozoa
Leishmania panamensis, protozoa
Leptomonas pyrrhocoris, protozoa
Naegleria fowleri, protozoa
Naegleria gruberi, protozoa
Naegleria lovaniensis, protozoa
Nannochloropsis gaditana, protozoa
Neospora caninum, protozoa
Paramecium tetraurelia, protozoa
Perkinsus marinus, protozoa
Phaeodactylum tricornutum, protozoa
Phytophthora infestans, protozoa
Phytophthora parasitica, protozoa
Phytophthora sojae, protozoa
Plasmodium berghei, protozoa
Plasmodium chabaudi, protozoa
Plasmodium coatneyi, protozoa
Plasmodium cynomolgi, protozoa
Plasmodium falciparum, protozoa
Plasmodium fragile, protozoa
Plasmodium gaboni, protozoa
Plasmodium gallinaceum, protozoa
Plasmodium gonderi, protozoa
Plasmodium inui, protozoa
Plasmodium knowlesi, protozoa
Plasmodium malariae, protozoa
Plasmodium reichenowi, protozoa
Plasmodium relictum, protozoa
Plasmodium sp. gorilla clade G2, protozoa
Plasmodium vinckei, protozoa
Plasmodium vivax, protozoa
Plasmodium yoelii, protozoa
Plasmopara halstedii, protozoa
Saprolegnia diclina, protozoa
Saprolegnia parasitica, protozoa
Tetrahymena thermophila, protozoa
Thalassiosira pseudonana, protozoa
Thecamonas trahens, protozoa
Theileria annulata, protozoa
Theileria equi, protozoa
Theileria orientalis, protozoa
Theileria parva, protozoa
