Pseudozyma flocculosa, fungi
Pseudozyma hubeiensis, fungi
Pseudozyma sp. F8B2, fungi
Pseudozyma tsukubaensis, fungi
Psilocybe azurescens, fungi
Psilocybe cf. subviscida, fungi
Psilocybe cubensis, fungi
Psilocybe cyanescens, fungi
Psilocybe galindoi, fungi
Psilocybe tampanensis, fungi
Pterula gracilis, fungi
Pterula multifida, fungi
Puccinia arachidis, fungi
Puccinia brachypodii, fungi
Puccinia coronata, fungi
Puccinia graminis, fungi
Puccinia hordei, fungi
Puccinia horiana, fungi
Puccinia novopanici, fungi
Puccinia sorghi, fungi
Puccinia striiformis, fungi
Puccinia triticina, fungi
Pulveroboletus ravenelii, fungi
Punctularia strigosozonata, fungi
Purpureocillium lilacinum, fungi
Pyrenochaeta sp. DS3sAY3a, fungi
Pyrenochaeta sp. UM 256, fungi
Pyrenophora graminea, fungi
Pyrenophora seminiperda, fungi
Pyrenophora teres, fungi
Pyrenophora tritici-repentis, fungi
Pyrenopolyporus hunteri, fungi
Pyricularia grisea, fungi
Pyricularia oryzae, fungi
Pyricularia pennisetigena, fungi
Pyricularia sp. 18-2, fungi
Pyricularia sp. CBS 133598, fungi
Pyronema omphalodes, fungi
Pyrrhoderma noxium, fungi
Quambalaria eucalypti, fungi
Rachicladosporium antarcticum, fungi
Rachicladosporium sp. CCFEE 5018, fungi
Racodium therryanum, fungi
Raffaelea aguacate, fungi
Raffaelea albimanens, fungi
Raffaelea ambrosiae, fungi
Raffaelea arxii, fungi
Raffaelea deltoideospora, fungi
Raffaelea lauricola, fungi
Raffaelea quercivora, fungi
Raffaelea quercus-mongolicae, fungi
Raffaelea sp. RL272, fungi
Raffaelea sulphurea, fungi
Ramalina intermedia, fungi
Ramalina peruviana, fungi
Ramaria cf. rubripermanens, fungi
Ramaria rubella, fungi
Ramaria sp. MG151, fungi
Ramichloridium luteum, fungi
Ramularia coccinea, fungi
Ramularia collo-cygni, fungi
Ramularia endophylla, fungi
Rasamsonia emersonii, fungi
Retiboletus ornatipes, fungi
Reticulascus tulasneorum, fungi
Rhinocladiella mackenziei, fungi
Rhizoclosmatium globosum, fungi
Rhizoctonia solani, fungi
Rhizodiscina lignyota, fungi
Rhizomucor miehei, fungi
Rhizomucor pusillus, fungi
Rhizophagus clarus, fungi
Rhizophagus irregularis, fungi
Rhizophagus prolifer, fungi
Rhizophagus sp. MUCL 43196, fungi
Rhizophlyctis rosea, fungi
Rhizopogon fuscorubens, fungi
Rhizopogon hawkerae, fungi
Rhizopogon parksii, fungi
Rhizopogon rudus, fungi
Rhizopogon salebrosus, fungi
Rhizopogon sp. AM-2018a, fungi
Rhizopogon vesiculosus, fungi
Rhizopogon villosulus, fungi
Rhizopogon vinicolor, fungi
Rhizopogon vulgaris, fungi
Rhizopus arrhizus, fungi
Rhizopus azygosporus, fungi
Rhizopus delemar, fungi
Rhizopus microsporus, fungi
Rhizopus oryzae, fungi
Rhizopus stolonifer, fungi
Rhodocollybia butyracea, fungi
Rhodotorula diobovata, fungi
Rhodotorula glutinis, fungi
Rhodotorula graminis, fungi
Rhodotorula kratochvilovae, fungi
Rhodotorula mucilaginosa, fungi
Rhodotorula paludigena, fungi
Rhodotorula sp. CCFEE 5036, fungi
Rhodotorula sp. FNED7-22, fungi
Rhodotorula sp. JG-1b, fungi
Rhodotorula sp. VS67, fungi
Rhodotorula sp. ZM1, fungi
Rhodotorula taiwanensis, fungi
Rhodotorula toruloides, fungi
Rhynchosporium agropyri, fungi
Rhynchosporium commune, fungi
Rhynchosporium secalis, fungi
Rhytidhysteron rufulum, fungi
Rickenella mellea, fungi
Rosellinia necatrix, fungi
Rozella allomycis, fungi
Rugosomyces carneus, fungi
Rusavskia elegans, fungi
Russula abietina, fungi
Russula aff. compacta, fungi
Russula emetica, fungi
Russula foetens, fungi
Russula griseocarnosa, fungi
Russula lepida, fungi
Russula ochroleuca, fungi
Russula sp. MG48, fungi
Russula virescens, fungi
Rutstroemia sp. NJR-2017a BBW, fungi
Rutstroemia sp. NJR-2017a BVV2, fungi
Rutstroemia sp. NJR-2017a WRK4, fungi
Rutstroemia sydowiana, fungi
Saccharata proteae, fungi
Saccharomyces arboricola, fungi
Saccharomyces bayanus, fungi
Saccharomyces boulardii nom. inval. , fungi
Saccharomyces cerevisiae, fungi
Saccharomyces cerevisiae x Saccharomyces eubayanus, fungi
Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces kudriavzevii x Saccharomyces uvarum, fungi
Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces uvarum, fungi
Saccharomyces cerevisiae x Saccharomyces kudriavzevii, fungi
Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces eubayanus, fungi
Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces uvarum, fungi
Saccharomyces cerevisiae x Saccharomyces uvarum, fungi
Saccharomyces eubayanus, fungi
Saccharomyces eubayanus x Saccharomyces uvarum, fungi
Saccharomyces jurei, fungi
Saccharomyces kudriavzevii, fungi
Saccharomyces mikatae, fungi
Saccharomyces paradoxus, fungi
Saccharomyces pastorianus, fungi
Saccharomyces sp. M14, fungi
Saccharomyces uvarum, fungi
Saccharomycodes ludwigii, fungi
Saccharomycopsis capsularis, fungi
Saccharomycopsis crataegensis, fungi
Saccharomycopsis fermentans, fungi
Saccharomycopsis fibuligera, fungi
Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera, fungi
Saccharomycopsis fodiens, fungi
Saccharomycopsis malanga, fungi
Saccharomycopsis schoenii, fungi
Saccharomycopsis sp. TF-2021a, fungi
Saccharomycopsis sp. UWO PS 91-127.1, fungi
Saitoella complicata, fungi
Saitozyma podzolica, fungi
Saitozyma sp. JCM 24511, fungi
Saksenaea oblongispora, fungi
Saksenaea vasiformis, fungi
Salmacisia buchloeana, fungi
Samsoniella hepiali, fungi
Sanchytrium tribonematis, fungi
Sanghuangporus baumii, fungi
Sanghuangporus lonicericola, fungi
Sanghuangporus sanghuang, fungi
Saprochaete fungicola, fungi
Saprochaete ingens, fungi
Saprochaete suaveolens, fungi
Sarcodon aspratus, fungi
Sarcodon sp. MG97, fungi
Sarcomyxa edulis, fungi
Sarocladium brachiariae, fungi
Sarocladium oryzae, fungi
Sarocladium strictum, fungi
Saturnispora dispora, fungi
Saturnispora hagleri, fungi
Saturnispora mendoncae, fungi
Saturnispora saitoi, fungi
Saturnispora serradocipensis, fungi
Saturnispora silvae, fungi
Saturnispora zaruensis, fungi
Scedosporium apiospermum, fungi
Scedosporium aurantiacum, fungi
Scedosporium boydii, fungi
Scedosporium dehoogii, fungi
Scedosporium sp. IMV 00882, fungi
Scheffersomyces lignosus, fungi
Scheffersomyces segobiensis, fungi
Scheffersomyces shehatae, fungi
Scheffersomyces spartinae, fungi
Scheffersomyces stambukii, fungi
Scheffersomyces stipitis, fungi
Schizophyllum commune, fungi
Schizopora paradoxa, fungi
Schizosaccharomyces cryophilus, fungi
Schizosaccharomyces japonicus, fungi
Schizosaccharomyces octosporus, fungi
Schizosaccharomyces pombe, fungi
Scleroderma citrinum, fungi
Sclerotinia borealis, fungi
Sclerotinia glacialis, fungi
Sclerotinia sclerotiorum, fungi
Sclerotinia trifoliorum, fungi
Sclerotiophoma versabilis, fungi
Sclerotium cepivorum, fungi
Scopulariopsis brevicaulis, fungi
Scorias spongiosa, fungi
Scytalidium lignicola, fungi
Scytalidium sp. 3C, fungi
Serendipita indica, fungi
Serendipita sp. 396, fungi
Serendipita sp. 397, fungi
Serendipita sp. 398, fungi
Serendipita sp. 399, fungi
Serendipita sp. 400, fungi
Serendipita sp. 401, fungi
Serendipita sp. 405, fungi
Serendipita sp. 407, fungi
Serendipita sp. 411, fungi
Serendipita vermifera, fungi
Serpula lacrymans, fungi
Setomelanomma holmii, fungi
Shiraia sp. slf14, fungi
Simplicillium aogashimaense, fungi
Sistotremastrum niveocremeum, fungi
Sistotremastrum suecicum, fungi
Smittium angustum, fungi
Smittium culicis, fungi
Smittium megazygosporum, fungi
Smittium mucronatum, fungi
Smittium simulii, fungi
Sodiomyces alkalinus, fungi
Solicoccozyma phenolica, fungi
Solicoccozyma terricola, fungi
Sordaria macrospora, fungi
Sparassis crispa, fungi
Sparassis latifolia, fungi
Spathaspora arborariae, fungi
Spathaspora boniae, fungi
Spathaspora girioi, fungi
Spathaspora gorwiae, fungi
Spathaspora hagerdaliae, fungi
Spathaspora passalidarum, fungi
Spathaspora sp. JA1, fungi
Spathaspora sp. UFMG-CM-Y6060, fungi
Spathaspora xylofermentans, fungi
Spencermartinsiella europaea, fungi
Sphaceloma murrayae, fungi
Sphaerobolus stellatus, fungi
Sphaerosporella brunnea, fungi
Sphaerulina musiva, fungi
Sphaerulina populicola, fungi
Sphagnurus paluster, fungi
Spiromastix sp. SCSIO F190, fungi
Spizellomyces punctatus, fungi
Spizellomyces sp. palustris , fungi
Sporidiobolus pararoseus, fungi
Sporidiobolus salmonicolor, fungi
Sporisorium graminicola, fungi
Sporisorium iseilematis-ciliati, fungi
Sporisorium reilianum, fungi
Sporisorium scitamineum, fungi
Sporobolomyces roseus, fungi
Sporopachydermia lactativora, fungi
Sporopachydermia quercuum, fungi
Sporormia fimetaria, fungi
Sporothrix brasiliensis, fungi
Sporothrix cf. nigrograna, fungi
Sporothrix curviconia, fungi
Sporothrix euskadiensis, fungi
Sporothrix globosa, fungi
Sporothrix insectorum, fungi
Sporothrix pallida, fungi
Sporothrix phasma, fungi
Sporothrix protearum, fungi
Sporothrix pseudoabietina, fungi
Sporothrix schenckii, fungi
Sporothrix variecibatus, fungi
Spraguea lophii, fungi
Stachybotrys chartarum, fungi
Stachybotrys chlorohalonata, fungi
Stachybotrys microspora, fungi
Stagonospora sp. SRC1lsM3a, fungi
Stagonosporopsis cucurbitacearum, fungi
Stagonosporopsis sp. YZ-2020a, fungi
Stagonosporopsis tanaceti, fungi
Staphylotrichum longicolle, fungi
Starmera amethionina, fungi
Starmera quercuum, fungi
Starmera stellimalicola, fungi
Starmerella apicola, fungi
Starmerella bacillaris, fungi
Starmerella bombicola, fungi
Starmerella davenportii, fungi
Starmerella geochares, fungi
Starmerella gropengiesseri, fungi
Starmerella kuoi, fungi
Starmerella magnoliae, fungi
Starmerella ratchasimensis, fungi
Starmerella riodocensis, fungi
Starmerella sorbosivorans, fungi
Starmerella tilneyi nom. inval. , fungi
Starmerella vaccinii, fungi
Steccherinum ochraceum, fungi
Stemphylium lycopersici, fungi
Stemphylium vesicarium, fungi
Stenocarpella maydis, fungi
Stereocaulon alpinum, fungi
Stereum hirsutum, fungi
Strobilurus luchuensis, fungi
Strobilurus orientalis, fungi
Strobilurus pachycystidiatus, fungi
Strobilurus stephanocystis, fungi
Stropharia rugosoannulata, fungi
Stylonectria norvegica, fungi
Stylopage hadra, fungi
Sugiyamaella lignohabitans, fungi
Sugiyamaella xylanicola nom. inval. , fungi
Suhomyces canberraensis, fungi
Suhomyces emberorum, fungi
Suhomyces pyralidae, fungi
Suhomyces tanzawaensis, fungi
Suillellus subvelutipes, fungi
Suillus alpinus, fungi
Suillus americanus, fungi
Suillus ampliporus, fungi
Suillus bovinus, fungi
Suillus brevipes, fungi
Suillus clintonianus, fungi
Suillus cothurnatus, fungi
Suillus decipiens, fungi
Suillus discolor, fungi
Suillus fuscotomentosus, fungi
Suillus hirtellus, fungi
Suillus lakei, fungi
Suillus luteus, fungi
Suillus occidentalis, fungi
Suillus paluster, fungi
Suillus placidus, fungi
Suillus plorans, fungi
Suillus sp. MG131, fungi
Suillus spraguei, fungi
Suillus subalutaceus, fungi
Suillus subaureus, fungi
Suillus subluteus, fungi
Suillus tomentosus, fungi
Suillus variegatus, fungi
Suillus weaverae, fungi
Symbiotaphrina buchneri, fungi
Symmetrospora coprosmae, fungi
Syncephalastrum contaminatum, fungi
Syncephalastrum monosporum, fungi
Syncephalastrum racemosum, fungi
Syncephalis pseudoplumigaleata, fungi
Synchytrium endobioticum, fungi
Synchytrium microbalum, fungi
Taiwanofungus camphoratus, fungi
Takashimella koratensis, fungi
Takashimella tepidaria, fungi
Talaromyces adpressus, fungi
Talaromyces amestolkiae, fungi
Talaromyces atroroseus, fungi
Talaromyces borbonicus, fungi
Talaromyces cellulolyticus, fungi
Talaromyces funiculosus, fungi
Talaromyces islandicus, fungi
Talaromyces marneffei, fungi
Talaromyces piceae, fungi
Talaromyces pinophilus, fungi
Talaromyces purpureogenus, fungi
Talaromyces rugulosus, fungi
Talaromyces stipitatus, fungi
Talaromyces stollii, fungi
Talaromyces thailandensis, fungi
Talaromyces trachyspermus, fungi
Talaromyces verruculosus, fungi
Talaromyces wortmannii, fungi
Taphrina betulina, fungi
Taphrina communis, fungi
Taphrina confusa, fungi
Taphrina deformans, fungi
Taphrina flavorubra, fungi
Taphrina populina, fungi
Taphrina pruni, fungi
Taphrina sp. SM11, fungi
Taphrina wiesneri, fungi
Taxomyces andreanae, fungi
Tephrocybe rancida, fungi
Tephrocybe sp. 10521TJB, fungi
Tephrocybe sp. 9174TJB, fungi
Tephrocybe sp. 9980TJB, fungi
Tephrocybe sp. NHM501043, fungi
Teratosphaeria destructans, fungi
Teratosphaeria gauchensis, fungi
Teratosphaeria nubilosa, fungi
Teratosphaeria pseudoeucalypti, fungi
Teratosphaeria zuluensis, fungi
Terfezia boudieri, fungi
Terfezia claveryi, fungi
Termitomyces bulborhizus, fungi
Termitomyces eurrhizus, fungi
Termitomyces heimii, fungi
Termitomyces sp. DKA19, fungi
Termitomyces sp. DKA64, fungi
Termitomyces sp. J132, fungi
Termitomyces sp. JCM 13351, fungi
Termitomyces sp. K1Aa, fungi
Termitomyces sp. K1Ac, fungi
Termitomyces sp. K1Ag, fungi
Termitomyces sp. MG145, fungi
Termitomyces sp. MG148, fungi
Termitomyces sp. MG16, fungi
Termitomyces sp. Mi166 008, fungi
Termitomyces sp. Mn162, fungi
Termitomyces sp. T108, fungi
Termitomyces sp. T112, fungi
Termitomyces sp. T123 Mx157, fungi
Termitomyces sp. T153, fungi
Termitomyces sp. T159 Od127, fungi
Termitomyces sp. T27, fungi
Termitomyces sp. T32 za158, fungi
Termitomyces sp. T69sscA, fungi
Termitomyces sp. T70a, fungi
Termitomyces sp. T73sscA, fungi
Termitomyces sp. cryptogamus , fungi
Termitomyces titanicus, fungi
Testicularia cyperi, fungi
Tetracladium sp. T11 2 10C, fungi
Tetrapisispora blattae, fungi
Tetrapisispora fleetii, fungi
Tetrapisispora iriomotensis, fungi
Tetrapisispora namnaoensis, fungi
Tetrapisispora phaffii, fungi
Tetrapyrgos nigripes, fungi
Teunomyces cretensis, fungi
Teunomyces gatunensis, fungi
Teunomyces kruisii, fungi
Thamnidium elegans, fungi
Thamnocephalis sphaerospora, fungi
Thecaphora thlaspeos, fungi
Thelephora aurantiotincta, fungi
Thelephora ganbajun, fungi
Thelephora terrestris, fungi
Thelohania contejeani, fungi
Thelonectria discophora, fungi
Thelonectria rubi, fungi
Thermoascaceae sp. COH1141, fungi
Thermoascus crustaceus, fungi
Thermomucor indicae-seudaticae, fungi
Thermomyces lanuginosus, fungi
Thermothelomyces thermophilus, fungi
Thermothielavioides terrestris, fungi
Thielaviopsis cerberus, fungi
Thielaviopsis ethacetica, fungi
Thielaviopsis euricoi, fungi
Thielaviopsis musarum, fungi
Thielaviopsis punctulata, fungi
Tilletia caries, fungi
Tilletia controversa, fungi
Tilletia horrida, fungi
Tilletia indica, fungi
Tilletia laevis, fungi
Tilletia walkeri, fungi
Tilletiaria anomala, fungi
Tilletiopsis washingtonensis, fungi
Tinctoporellus epimiltinus, fungi
Tirmania nivea, fungi
Tolypocladium capitatum, fungi
Tolypocladium inflatum, fungi
Tolypocladium ophioglossoides, fungi
Tolypocladium paradoxum, fungi
Tolypocladium sp. Salcha MEA-2, fungi
Tolypocladium sp. Sup5 PDA-1, fungi
Torrubiella hemipterigena, fungi
Tortispora caseinolytica, fungi
Tortispora ganteri, fungi
Tortispora sangerardonensis, fungi
Tortispora starmeri, fungi
Torulaspora delbrueckii, fungi
Torulaspora franciscae, fungi
Torulaspora globosa, fungi
Torulaspora maleeae, fungi
Torulaspora microellipsoides, fungi
Torulaspora pretoriensis, fungi
Torulaspora sp. CBS 2947, fungi
Tothia fuscella, fungi
Toxicocladosporium irritans, fungi
Trachipleistophora hominis, fungi
Trametes cinnabarina, fungi
Trametes coccinea, fungi
Trametes hirsuta, fungi
Trametes polyzona, fungi
Trametes pubescens, fungi
Trametes sanguinea, fungi
Trametes sp. AH28-2, fungi
Trametes versicolor, fungi
Trametes villosa, fungi
Trematosphaeria pertusa, fungi
Tremella fuciformis, fungi
Tremella mesenterica, fungi
Tremellales sp. Tagirdzhanova-0007, fungi
Trichocladium griseum, fungi
Trichocladium uniseriatum, fungi
Trichodelitschia bisporula, fungi
Trichoderma afroharzianum, fungi
Trichoderma arundinaceum, fungi
Trichoderma asperellum, fungi
Trichoderma atrobrunneum, fungi
Trichoderma atroviride, fungi
Trichoderma brevicompactum, fungi
Trichoderma brevicrassum, fungi
Trichoderma citrinoviride, fungi
Trichoderma cornu-damae, fungi
Trichoderma erinaceum, fungi
Trichoderma gamsii, fungi
Trichoderma ghanense, fungi
Trichoderma gracile, fungi
Trichoderma guizhouense, fungi
Trichoderma hamatum, fungi
Trichoderma harzianum, fungi
Trichoderma koningii, fungi
Trichoderma koningiopsis, fungi
Trichoderma lentiforme, fungi
Trichoderma lixii, fungi
Trichoderma longibrachiatum, fungi
Trichoderma oligosporum, fungi
Trichoderma parareesei, fungi
Trichoderma pleuroti, fungi
Trichoderma reesei, fungi
Trichoderma semiorbis, fungi
Trichoderma simmonsii, fungi
Trichoderma sp. IMV 00454, fungi
Trichoderma sp. TW21990 1, fungi
Trichoderma virens, fungi
Trichoderma viride, fungi
Trichoglossum hirsutum, fungi
Tricholoma bakamatsutake, fungi
Tricholoma flavovirens, fungi
Tricholoma furcatifolium, fungi
Tricholoma matsutake, fungi
Tricholoma saponaceum, fungi
Tricholoma sp. MG77, fungi
Tricholoma sp. MG99, fungi
Tricholoma terreum, fungi
Tricholomella constricta, fungi
Trichomonascus ciferrii, fungi
Trichophaea hybrida, fungi
Trichophyton benhamiae, fungi
Trichophyton equinum, fungi
Trichophyton interdigitale, fungi
Trichophyton kuryangei, fungi
Trichophyton mentagrophytes, fungi
Trichophyton rubrum, fungi
Trichophyton schoenleinii, fungi
Trichophyton simii, fungi
Trichophyton soudanense, fungi
Trichophyton tonsurans, fungi
Trichophyton verrucosum, fungi
Trichophyton violaceum, fungi
Trichophyton yaoundei, fungi
Trichosporon asahii, fungi
Trichosporon coremiiforme, fungi
Trichosporon faecale, fungi
Trichosporon inkin, fungi
Trichosporon ovoides, fungi
Trichothecium ovalisporum, fungi
Trichothecium roseum, fungi
Trichothecium sympodiale, fungi
Trigonopsis variabilis, fungi
Trigonopsis vinaria, fungi
Tubaria furfuracea, fungi
Tuber borchii, fungi
Tuber brumale, fungi
Tuber calosporum, fungi
Tuber indicum, fungi
Tuber magnatum, fungi
Tuber melanosporum, fungi
Tuber microsphaerosporum, fungi
Tuber umbilicatum, fungi
Tubulinosema ratisbonensis, fungi
Tulasnella calospora, fungi
Tulasnella sp. 330, fungi
Tulasnella sp. 331, fungi
Tulasnella sp. 332, fungi
Tulasnella sp. 403, fungi
Tulasnella sp. 408, fungi
Tulasnella sp. 417, fungi
Tulasnella sp. 418, fungi
Tulasnella sp. 419, fungi
Tulasnella sp. 424, fungi
Tulasnella sp. 425, fungi
Tulasnella sp. 427, fungi
Tulasnella sp. JGI-2019a, fungi
Tulasnella sp. UAMH 9824, fungi
Tylopilus plumbeoviolaceoides, fungi
Umbelopsis isabellina, fungi
Umbelopsis vinacea, fungi
Umbilicaria muehlenbergii, fungi
Uncinocarpus reesii, fungi
Uromyces transversalis, fungi
Uromyces viciae-fabae, fungi
Usnea hakonensis, fungi
Ustilaginoidea virens, fungi
Ustilago bromivora, fungi
Ustilago cynodontis, fungi
Ustilago esculenta, fungi
Ustilago hordei, fungi
Ustilago maydis, fungi
Ustilago shanxiensis, fungi
Ustilago sp. UG-2017a, fungi
Ustilago sp. UG-2017b, fungi
Ustilago trichophora, fungi
Ustilago tritici, fungi
Ustilago vetiveriae, fungi
Ustilago xerochloae, fungi
Valsa mali, fungi
Valsa malicola, fungi
Valsa sordida, fungi
Vanderwaltozyma polyspora, fungi
Vanrija humicola, fungi
Vavraia culicis, fungi
Venturia asperata, fungi
Venturia aucupariae, fungi
Venturia carpophila, fungi
Venturia effusa, fungi
Venturia inaequalis, fungi
Venturia nashicola, fungi
Venturia oleaginea, fungi
Venturia pyrina, fungi
Venustampulla echinocandica, fungi
Verruconis gallopava, fungi
Verruconis sp., fungi
Verticillium albo-atrum, fungi
Verticillium alfalfae, fungi
Verticillium dahliae, fungi
Verticillium isaacii, fungi
Verticillium klebahnii, fungi
Verticillium longisporum, fungi
Verticillium nonalfalfae, fungi
Verticillium nubilum, fungi
Verticillium tricorpus, fungi
Verticillium zaregamsianum, fungi
Violaceomyces palustris, fungi
Viridothelium virens, fungi
Vishniacozyma victoriae, fungi
Vittaforma corneae, fungi
Volvariella volvacea, fungi
Wallemia hederae, fungi
Wallemia ichthyophaga, fungi
Wallemia mellicola, fungi
Westerdykella ornata, fungi
Westerdykella sp. P71, fungi
Wickerhamia fluorescens, fungi
Wickerhamiella azyma, fungi
Wickerhamiella cacticola, fungi
Wickerhamiella domercqiae, fungi
Wickerhamiella galacta, fungi
Wickerhamiella hasegawae, fungi
Wickerhamiella infanticola, fungi
Wickerhamiella occidentalis, fungi
Wickerhamiella pararugosa, fungi
Wickerhamiella sorbophila, fungi
Wickerhamiella versatilis, fungi
Wickerhamomyces alni, fungi
Wickerhamomyces anomalus, fungi
Wickerhamomyces bovis, fungi
Wickerhamomyces canadensis, fungi
Wickerhamomyces ciferrii, fungi
Wickerhamomyces hampshirensis, fungi
Wickerhamomyces mucosus, fungi
Wickerhamomyces pijperi, fungi
Wickerhamomyces sp. NRRL YB-2243, fungi
Wickerhamomyces sp. UFMG-CM-Y6624, fungi
Wilcoxina mikolae, fungi
Wolfiporia cocos, fungi
Xenoacremonium recifei, fungi
Xerocomus badius, fungi
Xerocomus impolitus, fungi
Xeromyces bisporus, fungi
Xylaria flabelliformis, fungi
Xylaria grammica, fungi
Xylaria hypoxylon, fungi
Xylaria longipes, fungi
Xylaria multiplex, fungi
Xylaria polymorpha, fungi
Xylaria sp. 218 066, fungi
Xylaria sp. BCC 1067, fungi
Xylaria sp. JS573, fungi
Xylaria sp. MSU SB201401, fungi
Xylaria striata, fungi
Xylona heveae, fungi
Xylonomycetes sp. FKI-L1-BK-DR1, fungi
Yamadazyma laniorum, fungi
Yamadazyma nakazawae, fungi
Yamadazyma philogaea, fungi
Yamadazyma scolyti, fungi
Yamadazyma tenuis, fungi
Yarrowia alimentaria, fungi
Yarrowia bubula, fungi
Yarrowia deformans, fungi
Yarrowia divulgata, fungi
Yarrowia galli, fungi
Yarrowia hollandica, fungi
Yarrowia keelungensis, fungi
Yarrowia lipolytica, fungi
Yarrowia osloensis, fungi
Yarrowia phangngaensis, fungi
Yarrowia porcina, fungi
Yarrowia sp. B02, fungi
Yarrowia sp. C11, fungi
Yarrowia sp. E02, fungi
Yarrowia sp. JCM 30694, fungi
Yarrowia sp. JCM 30695, fungi
Yarrowia sp. JCM 30696, fungi
Yarrowia yakushimensis, fungi
Yueomyces sinensis, fungi
Zancudomyces culisetae, fungi
Zasmidium angulare, fungi
Zasmidium cellare, fungi
Zasmidium citrigriseum, fungi
Zoopage sp. CT-All, fungi
Zoophagus insidians, fungi
Zopfia rhizophila, fungi
Zygoascus meyerae, fungi
Zygoascus ofunaensis, fungi
Zygosaccharomyces bailii, fungi
Zygosaccharomyces bisporus, fungi
Zygosaccharomyces kombuchaensis, fungi
Zygosaccharomyces mellis, fungi
Zygosaccharomyces parabailii, fungi
Zygosaccharomyces pseudobailii, fungi
Zygosaccharomyces rouxii, fungi
Zygosaccharomyces sapae, fungi
Zygosaccharomyces siamensis, fungi
Zygotorulaspora florentina, fungi
Zygotorulaspora mrakii, fungi
Zymoseptoria ardabiliae, fungi
Zymoseptoria brevis, fungi
Zymoseptoria passerinii, fungi
Zymoseptoria pseudotritici, fungi
Zymoseptoria tritici, fungi
 Ashbya aceris nom. inval. , fungi
 Candida aaseri, fungi
 Candida anglica, fungi
 Candida arabinofermentans, fungi
 Candida ascalaphidarum, fungi
 Candida auris, fungi
 Candida blattae, fungi
 Candida boidinii, fungi
 Candida bracarensis, fungi
 Candida californica, fungi
 Candida castellii, fungi
 Candida chilensis, fungi
 Candida duobushaemulonis, fungi
 Candida ethanolica, fungi
 Candida freyschussii, fungi
 Candida glabrata, fungi
 Candida golubevii, fungi
 Candida gorgasii, fungi
 Candida haemuloni, fungi
 Candida heveicola, fungi
 Candida hispaniensis, fungi
 Candida incommunis, fungi
 Candida inconspicua, fungi
 Candida intermedia, fungi
 Candida ipomoeae, fungi
 Candida mesenterica, fungi
 Candida montana, fungi
 Candida nivariensis, fungi
 Candida oceani, fungi
 Candida orba, fungi
 Candida oregonensis, fungi
 Candida ponderosae, fungi
 Candida pseudohaemulonii, fungi
 Candida psychrophila, fungi
 Candida restingae, fungi
 Candida sake, fungi
 Candida schatavii, fungi
 Candida silvatica, fungi
 Candida sorboxylosa, fungi
 Candida subhashii, fungi
 Candida succiphila, fungi
 Candida tammaniensis, fungi
 Candida vartiovaarae, fungi
 Candida wancherniae, fungi
fungal sp. ARF18, fungi
fungal sp. EF0021, fungi
fungal sp. Mo6-1, fungi
fungal sp. No.11243, fungi
fungal sp. No.14919, fungi
uncultured Malassezia, fungi
Abeoforma whisleri, invertebrate
Abisara bifasciata, invertebrate
Abrostola tripartita, invertebrate
Abscondita terminalis, invertebrate
Acanthaster planci, invertebrate
Acanthocheilonema viteae, invertebrate
Acanthopleura granulata, invertebrate
Acanthoscurria geniculata, invertebrate
Acartia tonsa, invertebrate
Achatina immaculata, invertebrate
Acheta domesticus, invertebrate
Achipteria coleoptrata, invertebrate
Achlyodes mithridates, invertebrate
Achlyodes pallida, invertebrate
Acrobeloides nanus, invertebrate
Acromyrmex charruanus, invertebrate
Acromyrmex echinatior, invertebrate
Acromyrmex heyeri, invertebrate
Acromyrmex insinuator, invertebrate
Acronicta aceris, invertebrate
Acropora acuminata, invertebrate
Acropora awi, invertebrate
Acropora cytherea, invertebrate
Acropora digitifera, invertebrate
Acropora echinata, invertebrate
Acropora florida, invertebrate
Acropora gemmifera, invertebrate
Acropora hyacinthus, invertebrate
Acropora intermedia, invertebrate
Acropora microphthalma, invertebrate
Acropora millepora, invertebrate
Acropora muricata, invertebrate
Acropora nasuta, invertebrate
Acropora selago, invertebrate
Acropora tenuis, invertebrate
Acropora yongei, invertebrate
Actias luna, invertebrate
Actinia equina, invertebrate
Actinia tenebrosa, invertebrate
Actinopyga echinites, invertebrate
Aculops lycopersici, invertebrate
Acyrthosiphon pisum, invertebrate
Adalia bipunctata, invertebrate
Adela reaumurella, invertebrate
Adelognathus sp. PSUC FEM 10030001, invertebrate
Adineta ricciae, invertebrate
Adineta steineri, invertebrate
Adineta vaga, invertebrate
Adoxophyes honmai, invertebrate
Adranes taylori, invertebrate
Aedes aegypti, invertebrate
Aedes albopictus, invertebrate
Aelia acuminata, invertebrate
Aenictocupidus jacobsonorum, invertebrate
Aeromachus stigmata, invertebrate
Aethilla lavochrea, invertebrate
Aethina tumida, invertebrate
Agara belti, invertebrate
Agara michaeli, invertebrate
Agathymus mariae, invertebrate
Agrilus planipennis, invertebrate
Agriopis aurantiaria, invertebrate
Agrochola circellaris, invertebrate
Agrotis ipsilon, invertebrate
Agrypnia vestita, invertebrate
